Name
Sarah Wayne Callies
Vanessa Bell Calloway
Anna Camp
Colleen Camp
Christa Campbell
Danielle Campbell
Maia Campbell
Tisha Campbell
Maria Canals-Barrera
Dyan Cannon
Lizzy Caplan
Jessica Capshaw
Kate Capshaw
Irene Cara
Gina Carano
Linda Cardellini
Clare Carey
Mariah Carey
Lynn Carlin
Kitty Carlisle
Amy Carlson
Kelly Carlson
Jeanne Carmen
Julie Carmen
Sue Carol
Charisma Carpenter
Jennifer Carpenter
Sabrina Carpenter
Ever Carradine
Barbara Carrera
Tia Carrere
Diahann Carroll
Madeline Carroll
Nancy Carroll
Pat Carroll
Dixie Carter
Lynda Carter
Gabrielle Carteris
Angela Cartwright
Veronica Cartwright
Rosalind Cash
Peggy Cass
Joanna Cassidy
Katie Cassidy
Peggie Castle
Shanley Caswell
Phoebe Cates
Kim Cattrall
Jessica Cauffiel
Emma Caulfield
Joan Caulfield
Kristin Cavallari
Lacey Chabert
Faune Chambers
Carol Channing
Stockard Channing
Cyd Charisse
Annette Charles
Daveigh Chase
Jessica Chastain
Ruth Chatterton
Molly Cheek
Kristin Chenoweth
Cher
Vanessa Lee Chester
Lois Chiles
Anna Chlumsky
Margaret Cho
Rosalind Chao
Erika Christensen
Claudia Christian
Jamie Chung
Marguerite Churchill
Ciara
Candy Clark
Judy Clark
Melinda Clarke
Sarah Clarke
Patricia Clarkson
Jill Clayburgh
Kiersey Clemons
Colleen Clinkenbeard
Rosemary Clooney
Glenn Close
Imogene Coca
Annalisa Cochrane
Lauren Cohan
Lynn Cohen
Mindy Cohn
Claudette Colbert
Taylor Cole
Tina Cole
Holliston Coleman
Monique Coleman
Kim Coles
Patricia Collinge
Lily Collins
Lynn Collins
Holly Marie Combs
Anjanette Comer
Dorothy Comingore
Betty Compson
Michaela Conlin
Jennifer Connelly
Kristen Connolly
Carole Cook
Rachael Leigh Cook
Jennifer Coolidge
Ellen Corby
Mara Corday
Maddie Corman
Carrie Coon
Miranda Cosgrove
Dolores Costello
Stephanie Courtney
Jane Cowl
Courteney Cox
Laverne Cox
Nikki Cox
Yvonne Craig
Jeanne Crain
Barbara Crampton
Norma Crane
Joan Crawford
Cathy Lee Crosby
Denise Crosby
Mary Crosby
Marcia Cross
Lindsay Crouse
Gia Crovatin
Suzanne Cryer
Constance Cummings
Erin Cummings
Quinn Cummings
Kaley Cuoco
Jane Curtin
Jamie Lee Curtis
Ann Cusack
Joan Cusack
Tawny Cypress
Miley Cyrus

Caroline DAmore
 Beverly DAngelo
 Patti DArbanville
 Donna DErrico
 Shae Dlyn
Yaya DaCosta
Alexandra Daddario
Arlene Dahl
Irene Dailey
E. G. Daily
Nadia Dajani
Abby Dalton
Tyne Daly
Dorothy Dandridge
Claire Danes
Shera Danese
Brittany Daniel
Bebe Daniels
Erin Daniels
Sarah E. Daniels
Blythe Danner
Linda Darnell
Lisa Darr
Jane Darwell
Stacey Dash
Alexa Davalos
Amy Davidson
Ann B. Davis
Bette Davis
Dana Davis
Geena Davis
Hope Davis
Josie Davis
Kristin Davis
Phyllis Davis
Viola Davis
Embeth Davidtz
Pam Dawber
Rosario Dawson
Roxann Dawson
Doris Day
Felicia Day
Marceline Day
Priscilla Dean
Yvonne De Carlo
Brooklyn Decker
Frances Dee
Ruby Dee
Sandra Dee
Kaylee DeFer
Ellen DeGeneres
Gloria DeHaven
Olivia de Havilland
Nicole DeHuff
Wanda De Jesus
Paz de la Huerta
Allie DeBerry
Kate del Castillo
Kim Delaney
Diane Delano
Dana Delany
Idalis DeLeón
Grey DeLisle
Julie Delpy
Drea de Matteo
Rebecca De Mornay
Carol Dempster
Lori Beth Denberg
Kat Dennings
Sandy Dennis
Bo Derek
Laura Dern
Portia de Rossi
 Donna DErrico
Melissa De Sousa
Emily Deschanel
Mary Jo Deschanel
Zooey Deschanel
Amanda Detmer
Madelyn Deutch
Zoey Deutch
Patti Deutsch
Kaitlyn Dever
Loretta Devine
Torrey DeVitto
Jenna Dewan
Joyce DeWitt
Rosemarie DeWitt
Noureen DeWulf
Susan Dey
Alyssa Diaz
Cameron Diaz
Melonie Diaz
Kim Dickens
Angie Dickinson
Marlene Dietrich
Victoria Dillard
Phyllis Diller
Melinda Dillon
Mia Dillon
Donna Dixon
Maria Dizzia
Ellen Drew
Megan Dodds
Shannen Doherty
Ami Dolenz
Dagmara Dominczyk
Elinor Donahue
Jocelin Donahue
Elisa Donovan
Kaitlin Doubleday
Portia Doubleday
Donna Douglas
Illeana Douglas
Suzzanne Douglas
Fiona Dourif
Billie Dove
Ann Dowd
Doris Dowling
Denise Dowse
Polly Draper
Rachel Dratch
Fran Drescher
Louise Dresser
Marie Dressler
Minnie Driver
Joanne Dru
Alice Drummond
 JaNet DuBois
Heather Dubrow
Anne Dudek
Haylie Duff
Hilary Duff
Julia Duffy
Karen Duffy
Olympia Dukakis
Patty Duke
Faye Dunaway
Jennifer Dundas
Dominique Dunne
Irene Dunne
Mildred Dunnock
Kirsten Dunst
Tiffany Dupont
Eliza Dushku
Clea DuVall
Shelley Duvall
Ann Dvorak
Natalia Dyer
Alexis Dziena

Jeanne Eagels
Bobbie Eakes
Leslie Easterbrook
Alison Eastwood
Mary Eaton
Christine Ebersole
Sonya Eddy
Lisa Edelstein
Barbara Eden
Melissa Claire Egan
Nicole Eggert
Jennifer Ehle
Lisa Eilbacher
Jill Eikenberry
Hallie Eisenberg
Carmen Electra
Erika Eleniak
Jenna Elfman
Kimberly Elise
Shannon Elizabeth
Vera-Ellen
Jane Elliot
Patricia Elliott
Aunjanue Ellis
Georgia Engel
Molly Ephraim
Shareeka Epps
Kathryn Erbe
Jennifer Esposito
Susie Essman
Scarlett Estevez
Estelle Evans
Judi Evans
Linda Evans
Madge Evans
Mary Beth Evans
Eve
Angie Everhart
Bridget Everett
Wynn Everett
Briana Evigan
Kayla Ewell

Shelley Fabares
Nanette Fabray
Morgan Fairchild
Lola Falana
Edie Falco
Siobhan Fallon
Dakota Fanning
Elle Fanning
Anna Faris
Frances Farmer
Vera Farmiga
Glenda Farrell
Sharon Farrell
Terry Farrell
Mia Farrow
Farrah Fawcett
Alice Faye
Barbara Feldon
Tovah Feldshuh
Beanie Feldstein
Sherilyn Fenn
Vanessa Ferlito
Conchata Ferrell
America Ferrera
Peggy Feury
Tina Fey
Sally Field
Chip Fields
Holly Fields
Jere Fields
Kim Fields
Hala Finley
Ashley Fink
Linda Fiorentino
Jenna Fischer
Takayo Fischer
Danielle Fishel
Carrie Fisher
Frances Fisher
Joely Fisher
Schuyler Fisk
Fannie Flagg
Jennifer Flavin
Jaqueline Fleming
Rhonda Fleming
Louise Fletcher
Calista Flockhart
Ann Flood
Nina Foch
Megan Follows
Bridget Fonda
Jane Fonda
Lyndsy Fonseca
Joan Fontaine
Anitra Ford
Constance Ford
Courtney Ford
Faith Ford
Maria Ford
Deborah Foreman
Sally Forrest
Jodie Foster
Kimberly Foster
Meg Foster
Sara Foster
Sutton Foster
Jorja Fox
Megan Fox
Vivica A. Fox
Anne Francis
Kay Francis
Bonnie Franklin
Diane Franklin
Kathleen Freeman
Mona Freeman
Kate French
Lindsay Frost
Soleil Moon Frye
Isabelle Fuhrman
Emma Fuhrmann
Annette Funicello

Eva Gabor
Zsa Zsa Gabor
Jacqueline Gadsden
Lady Gaga
Rita Gam
Aimee Garcia
Virginia Gardner
Ava Gardner
Beverly Garland
Judy Garland
Jennifer Garner
Julia Garner
Kelli Garner
Peggy Ann Garner
Janeane Garofalo
Teri Garr
Betty Garrett
Greer Garson
Jennie Garth
Ana Gasteyer
Janina Gavankar
Erica Gavin
Rebecca Gayheart
Sami Gayle
Janet Gaynor
Mitzi Gaynor
Barbara Bel Geddes
Sarah Michelle Gellar
Gladys George
Lynda Day George
Melissa George
Lauren German
Gina Gershon
Jami Gertz
Greta Gerwig
Estelle Getty
Cynthia Gibb
Debbie Gibson
Kelli Giddish
Melissa Gilbert
Sara Gilbert
Sandra Giles
Elizabeth Gillies
Ann Gillis
Alexie Gilmore
Peri Gilpin
Annabeth Gish
Dorothy Gish
Lillian Gish
Robin Givens
Summer Glau
Lola Glaudini
Carlin Glynn
Paulette Goddard
Angela Goethals
Tracey Gold
Whoopi Goldberg
Gage Golightly
Arlene Golonka
Minna Gombell
Selena Gomez
Meagan Good
Ginnifer Goodwin
Lecy Goranson
Ruth Gordon
YaYa Gosselin
Alice Ghostley
Betty Grable
Maggie Grace
Heather Graham
Katerina Graham
Lauren Graham
Gloria Grahame
Greer Grammer
Ariana Grande
Beth Grant
Brea Grant
Lee Grant
Bonita Granville
Karen Grassle
Erin Gray
Linda Gray
Ari Graynor
Kathryn Grayson
Alice Greczyn
Kerri Green
Ashley Greene
Charlotte Greenwood
Judy Greer
Kim Greist
Jennifer Grey
Virginia Grey
Pam Grier
Corinne Griffith
Melanie Griffith
Tracy Griffith
Leslie Grossman
Fiona Gubelmann
Carla Gugino
Ann Morgan Guilbert
Grace Gummer
Mamie Gummer
Anna Gunn
Danai Gurira
Jasmine Guy
Maggie Gyllenhaal

Olivia Hack
Shelley Hack
Joan Hackett
Martha Hackett
Tiffany Haddish
Julie Anne Haddock
Sara Haden
Marianne Hagan
Molly Hagan
Jean Hagen
Uta Hagen
Julie Hagerty
Meredith Hagner
Kathryn Hahn
Nikki Hahn
Stacy Haiduk
Leisha Hailey
Barbara Hale
Jennifer Hale
Lucy Hale
Alaina Reed Hall
Grayson Hall
Irma P. Hall
Rebecca Hall
Regina Hall
Florence Halop
Daria Halprin
Courtney Halverson
Veronica Hamel
Kim Hamilton
Linda Hamilton
LisaGay Hamilton
Lois Hamilton
Margaret Hamilton
Melinda Page Hamilton
Barbara Hancock
Chelsea Handler
Daryl Hannah
Anne Haney
Alyson Hannigan
Sammi Hanratty
Marcia Gay Harden
Melora Hardin
Ann Harding
Mariska Hargitay
Jean Harlow
Angie Harmon
Joy Harmon
Marie Harmon
Elisabeth Harnois
Jessica Harper
Tanisha Harper
Tess Harper
Valerie Harper
Laura Harring
Barbara Harris
Cynthia Harris
Danielle Harris
Danneel Harris
Estelle Harris
Harriet Sansom Harris
Julie Harris
Mel Harris
Rachael Harris
Jenilee Harrison
Linda Harrison
Kathryn Harrold
Deborah Harry
Margo Harshman
Dolores Hart
Melissa Joan Hart
Mariette Hartley
Elizabeth Hartman
Lisa Hartman Black
Teri Hatcher
Anne Hathaway
Marcia Haufrecht
Aaliyah Haughton
Wanda Hawley
Kali Hawk
Goldie Hawn
Salma Hayek
Allison Hayes
Helen Hayes
Susan Hayward
Rita Hayworth
Glenne Headly
Shari Headley
Amber Heard
Patricia Heaton
Anne Heche
Jessica Hecht
Eileen Heckart
Tippi Hedren
Katherine Heigl
Jayne Heitmeyer
Marg Helgenberger
Katherine Helmond
Mariel Hemingway
Zulay Henao
Florence Henderson
Lauri Hendler
Christina Hendricks
Elaine Hendrix
Marilu Henner
Shelley Hennig
Linda Kaye Henning
Pamela Hensley
Taraji P. Henson
Natasha Henstridge
Audrey Hepburn
Katharine Hepburn
Rebecca Herbst
Barbara Hershey
Lori Heuring
Jennifer Love Hewitt
Catherine Hicks
Brianna Hildebrand
Marianna Hill
Paris Hilton
Nichole Hiltz
Cheryl Hines
Connie Hines
Marin Hinkle
Ashley Hinshaw
Judith Hoag
Mitzi Hoag
Gaby Hoffmann
Brooke Hogan
Alexandra Holden
Laurie Holden
Willa Holland
Judy Holliday
Polly Holliday
Laurel Holloman
Lauren Holly
Celeste Holm
Katie Holmes
Darla Hood
Charlene Holt
Miriam Hopkins
Hedda Hopper
Cody Horn
Lena Horne
Julianne Hough
Whitney Houston
Bryce Dallas Howard
Traylor Howard
Beth Howland
Kelly Hu
Season Hubley
Vanessa Hudgens
Jennifer Hudson
Haley Hudson
Kate Hudson
Rochelle Hudson
Felicity Huffman
Sharon Hugueny
Josephine Hull
Gayle Hunnicutt
Bonnie Hunt
Helen Hunt
Linda Hunt
Marsha Hunt
Holly Hunter
Kaki Hunter
Kim Hunter
Mary Beth Hurt
Ruth Hussey
Anjelica Huston
Gunilla Hutton
Lauren Hutton
Martha Hyer
Sarah Hyland
Joyce Hyser

Laura Innes
Kathy Ireland
Marin Ireland
Amy Irving
Judith Ivey

Janet Jackson
Kate Jackson
Shar Jackson
Sherry Jackson
Skai Jackson
Victoria Jackson
Allison Janney
Anne Jeffreys
Claudia Jennings
Scarlett Johansson
Amy Jo Johnson
Anne-Marie Johnson
Ashley Johnson
Dakota Johnson
Rita Johnson
Kristen Johnston
Lynn-Holly Johnson
Sandy Johnson
JoJo
Angelina Jolie
Anissa Jones
Carolyn Jones
Cherry Jones
Janet Jones
January Jones
Jasmine Cephas Jones
Jennifer Jones
Jill Marie Jones
Marcia Mae Jones
Rashida Jones
Renée Jones
Shirley Jones
Tamala Jones
Dorothy Jordan
Jackie Joseph
Milla Jovovich
Leatrice Joy
Elaine Joyce
Ella Joyce
Ashley Judd
Victoria Justice,
Jane Kaczmarek
Madeline Kahn
Bianca Kajlich
Mindy Kaling
Elena Kampouris
Melina Kanakaredes
Carol Kane
Chelsea Kane
Mitzi Kapture
Kathryn Kates
Julie Kavner
Lainie Kazan
Jane Kean
Staci Keanan
Diane Keaton
Arielle Kebbel
Monica Keena
Catherine Keener
Sally Kellerman
Sheila Kelley
Catherine Kellner
Grace Kelly
Jean Louisa Kelly
Lisa Robin Kelly
Minka Kelly
Moira Kelly
Nancy Kelly
Patsy Kelly
Paula Kelly
Anna Kendrick
Barbara Kent
Riley Keough
Joanna Kerns
Sandra Kerns
Alicia Keys
Margot Kidder
Nicole Kidman
Laura Kightlinger
Adrienne King
Jaime King
Kent King
Joey King
Regina King
Phyllis Kirk
Lola Kirke
Sally Kirkland
Tawny Kitaen
Eartha Kitt
Hayley Kiyoko
Alexis Knapp
Karen Kopins
Gladys Knight
Shirley Knight
Keisha Knight-Pulliam
Beyoncé Knowles
Solange Knowles
Susan Kohner
Karen Kopins
Nancy Kovack
Linda Kozlowski
Jane Krakowski
Clare Kramer
Louisa Krause
Zoë Kravitz
Lisa Kudrow
Mila Kunis
Swoosie Kurtz
Nancy Kwan

Eva LaRue
Vanessa Lachey
Cheryl Ladd
Diane Ladd
Christine Lahti
Sanoe Lake
Ricki Lake
Veronica Lake
Christine Lakin
Hedy Lamarr
Dorothy Lamour
Sarah Lancaster
Juliet Landau
Ricki Noel Lander
Audrey Landers
Judy Landers
Carole Landis
June Lang
Diane Lane
Priscilla Lane
Sasha Lane
Hope Lange
Jessica Lange
Heather Langenkamp
A. J. Langer
Brooke Langton
Angela Lansbury
Joi Lansing
Liza Lapira
Brie Larson
Ali Larter
Louise Lasser
Louise Latham
Sanaa Lathan
Queen Latifah
Ashley Laurence
Oona Laurence
Piper Laurie
Linda Lavin
Barbara Lawrence
Jennifer Lawrence
Vicki Lawrence
Bianca Lawson
Jayme Lawson
Maggie Lawson
Nicole Leach
Cloris Leachman
Sharon Leal
Michael Learned
Kelly Le Brock
Gwen Lee
Gypsy Rose Lee
Michele Lee
Peggy Lee
Robinne Lee
Sheryl Lee
Cassandra Lee Morris
Andrea Leeds
Erica Leerhsen
Hudson Leick
Cherami Leigh
Chyler Leigh
Janet Leigh
Katie Leigh
Jennifer Jason Leigh
Bethany Joy Lenz
Kay Lenz
Melissa Leo
Téa Leoni
Joan Leslie
Margarita Levieva
Jenifer Lewis
Juliette Lewis
Vicki Lewis
Liana Liberato
Jennifer Lien
Judith Light
Morgan Lily
Sophia Lillis
Abbey Lincoln
Riki Lindhome
Margaret Lindsay
Bai Ling
Laura Linney
Peggy Lipton
Peyton List
Peyton List
Zoe Lister-Jones
Lucy Liu
Blake Lively
Sabrina Lloyd
Amy Locane
Sondra Locke
Tammy Locke
Tembi Locke
Anne Lockhart
June Lockhart
Heather Locklear
Lindsay Lohan
Alison Lohman
Kristanna Loken
Carole Lombard
Karina Lombard
Julie London
Lauren London
Nia Long
Shelley Long
Eva Longoria
Jennifer Lopez
Traci Lords
Josie Loren
Joan Lorring
Caity Lotz
Lori Loughlin
Julia Louis-Dreyfus
Anita Louise
Tina Louise
Billie Lourd
Bessie Love
Courtney Love
Carey Lowell
Myrna Loy
Olivia Luccardi
Shannon Lucio
Lorna Luft
Deanna Lund
Jamie Luner
Ida Lupino
Patti LuPone
Masiela Lusha
Dorothy Lyman
Jane Lynch
Kelly Lynch
Carol Lynley
Meredith Scott Lynn
Sue Lyon
Natasha Lyonne

Jes Macallan
June MacCloy
Andie MacDowell
Ali MacGraw
Justina Machado
Allison Mack
Dorothy Mackaill
Joyce MacKenzie
Shirley MacLaine
Aline MacMahon
Meredith MacRae
Amy Madigan
Bailee Madison
Madonna
Virginia Madsen
Marjorie Main
Tina Majorino
Wendy Makkena
Wendie Malick
Dorothy Malone
Jena Malone
Camryn Manheim
Leslie Mann
Taryn Manning
Dinah Manoff
Jayne Mansfield
Gia Mantegna
Linda Manz
Adele Mara
Kate Mara
Rooney Mara
Laura Marano
Vanessa Marano
Jamie Marchi
Vanessa Marcil
Janet Margolin
Ann-Margret
Julianna Margulies
Constance Marie
Rose Marie
Jodie Markell
Meghan Markle
Brit Marling
Paula Marshall
Penny Marshall
Andrea Martin
Kellie Martin
Mary Martin
Meaghan Jette Martin
Pamela Sue Martin
Margo Martindale
Natalie Martinez
Marsha Mason
Chase Masterson
Mary Stuart Masterson
Mary Elizabeth Mastrantonio
Samantha Mathis
Marlee Matlin
Marilyn Maxwell
Elaine May
Virginia Mayo
Melanie Mayron
Jayma Mays
Tristin Mays
Debi Mazar
Heather Mazur
Monet Mazur
May McAvoy
Diane McBain
Mitzi McCall
Irish McCalla
Mercedes McCambridge
Christine Elise McCarthy
Jenny McCarthy
Melissa McCarthy
Cady McClain
China Anne McClain
Sierra McClain
Rue McClanahan
Edie McClurg
AnnaLynne McCord
Mary McCormack
Patty McCormack
Maureen McCormick
Sierra McCormick
LisaRaye McCoy
Kimberly McCullough
Jennette McCurdy
Hattie McDaniel
Heather McDonald
Mary McDonnell
Frances McDormand
Reba McEntire
Gates McFadden
Vonetta McGee
Kelly McGillis
Elizabeth McGovern
Maureen McGovern
Rose McGowan
Melinda McGraw
Dorothy McGuire
Kathryn McGuire
Maeve McGuire
Lonette McKee
Danica McKellar
Nancy McKeon
Nina Mae McKinney
Wendi McLendon-Covey
Katherine McNamara
Maggie McNamara
Kristy McNichol
Katharine McPhee
Butterfly McQueen
Caroline McWilliams
Meredith MacRae
Eve McVeagh
Emily Meade
Anne Meara
Kay Medford
Leighton Meester
Tamara Mello
Eva Mendes
Erica Mendez
Bridgit Mendler
Maria Menounos
Idina Menzel
Lee Meriwether
Una Merkel
Ethel Merman
Theresa Merritt
Debra Messing
Dina Meyer
AJ Michalka
Aly Michalka
Lea Michele
Bette Midler
Alyssa Milano
Sylvia Miles
Vera Miles
Christina Milian
Cristin Milioti
Penelope Milford
Ivana Miličević
Ann Miller
Christa Miller
Lara Jill Miller
Penelope Ann Miller
Alley Mills
Donna Mills
Yvette Mimieux
Nicki Minaj
Rachel Miner
Ming-Na
Liza Minnelli
Kelly Jo Minter
Beverley Mitchell
Elizabeth Mitchell
Katy Mixon
Mary Ann Mobley
Katherine Moennig
Gretchen Mol
Taylor Momsen
Michelle Monaghan
Isabela Moner
Daniella Monet
 MoNique
Maika Monroe
Marilyn Monroe
Meredith Monroe
Elizabeth Montgomery
Demi Moore
Grace Moore
Joanna Moore
Juanita Moore
Julianne Moore
Kenya Moore
Mandy Moore
Mary Tyler Moore
Terry Moore
Agnes Moorehead
Natalie Moorhead
Dolores Moran
Erin Moran
Peggy Moran
Belita Moreno
Rita Moreno
Chloë Grace Moretz
Cathy Moriarty
Debbi Morgan
Haviland Morris
Kathryn Morris
Jennifer Morrison
Shelley Morrison
Elisabeth Moss
Tamera Mowry
Tia Mowry
Bridget Moynahan
Annie Mumolo
Liliana Mumy
Diana Muldaur
Kate Mulgrew
Megan Mullally
Olivia Munn
Brittany Murphy
Donna Murphy
Rosemary Murphy
Jillian Murray

Kathy Najimy
Nita Naldi
Florence Nash
Mildred Natwick
Elise Neal
Patricia Neal
Noel Neill
Brooklyn Nelson
Kristin Nelson
Novella Nelson
Tracy Nelson
Lois Nettleton
Bebe Neuwirth
Julie Newmar
Kathryn Newton
Barbara Nichols
Nichelle Nichols
Rachel Nichols
Julianne Nicholson
Lorraine Nicholson
Cynthia Nixon
Stephanie Niznik
Maidie Norman
Mabel Normand
Sheree North
Brandy Norwood
Kim Novak

Margaret OBrien
 Erin OBrien-Moore
 Renee OConnor
 Rosie ODonnell
 Brittany OGrady
 Gail OGrady
 Catherine OHara
 Maureen OHara
 Jodi Lyn OKeefe
 Tricia OKelley
 Tatum ONeal
 Barbara ONeil
 Jennifer ONeill
 Ahna OReilly
 Maureen OSullivan
 Annette OToole
Randi Oakes
Jacqueline Obradors
Larisa Oleynik
Susan Oliver
Ashley Olsen
Elizabeth Olsen
Mary-Kate Olsen
Susan Olsen
Nancy Olson
Olivia Olson
Renee Olstead
Lupe Ontiveros
Ana Ortiz
Emily Osment
Beth Ostrosky
Cheri Oteri
Park Overall
Kelly Overton

Judy Pace
Genevieve Padalecki
Anita Page
Geraldine Page
Janis Paige
Brina Palencia
Adrianne Palicki
Betsy Palmer
Keke Palmer
Gwyneth Paltrow
Kay Panabaker
Danielle Panabaker
Hayden Panettiere
Annie Parisse
Grace Park
Linda Park
Eleanor Parker
Lara Parker
Mary-Louise Parker
Nicole Ari Parker
Sarah Jessica Parker
Suzy Parker
Lana Parrilla
Janel Parrish
Leslie Parrish
Estelle Parsons
Karyn Parsons
Dolly Parton
Tonye Patano
Luana Patten
Elizabeth Patterson
Marnette Patterson
Neva Patterson
Paula Patton
Alexandra Paul
Sarah Paulson
Sara Paxton
Alice Pearce
Patricia Pearcy
Nia Peeples
Amanda Peet
Mary Beth Peil
Elizabeth Peña
Piper Perabo
Rosie Perez
Elizabeth Perkins
Millie Perkins
Rhea Perlman
Pauley Perrette
Valerie Perrine
Barbara Perry
Donna Pescow
Bernadette Peters
Jean Peters
Susan Peters
Amanda Peterson
Cassandra Peterson
Valarie Pettiford
Madison Pettis
Lori Petty
Jade Pettyjohn
Dedee Pfeiffer
Michelle Pfeiffer
Jo Ann Pflug
Mary Philbin
Busy Philipps
Gina Philips
Bijou Phillips
Mackenzie Phillips
Michelle Phillips
Cindy Pickett
Mary Pickford
Christina Pickles
Molly Picon
Julie Piekarski
Sasha Pieterse
Jada Pinkett Smith
Leah Pipes
Maria Pitillo
Zasu Pitts
Mary Kay Place
Dana Plato
Alice Playten
Aubrey Plaza
Suzanne Pleshette
Martha Plimpton
